product_id,firm_id,city,year,quarter,share,price,sugar,mushy,outshare,mkt_mean_sugar,mkt_mean_mushy,z_rival_sugar,z_rival_mushy,z_own_sugar,z_own_mushy,haus_iv,delta_logit
4012,4,14,88,1,0.009899995,0.12067235,12,0,0.46939678000000007,8.625,0.3333333333333333,8.333333333333334,0.38095238095238093,10.661921708185053,0.0,0.12213449704347829,-3.858914171482435
6018,6,14,88,1,0.0034975,0.14567041,0,0,0.46939678000000007,8.625,0.3333333333333333,9.0,0.34782608695652173,0.0,0.0,0.12104762486956523,-4.899399996014847
1004,1,15,88,1,0.006170328,0.096144374,2,1,0.554046614,8.625,0.3333333333333333,8.866666666666667,0.26666666666666666,8.229585798816569,0.4437869822485207,0.11918725778260869,-4.497496827043731
1006,1,15,88,1,0.075055074,0.05941725,18,1,0.554046614,8.625,0.3333333333333333,8.866666666666667,0.26666666666666666,8.210650887573964,0.4437869822485207,0.12078408926086956,-1.999026659946575
1007,1,15,88,1,0.015005026000000001,0.09961340199999999,4,1,0.554046614,8.625,0.3333333333333333,8.866666666666667,0.26666666666666666,8.227218934911242,0.4437869822485207,0.11903643047826086,-3.6088636123552917
1009,1,15,88,1,0.012613612,0.11515098,3,0,0.554046614,8.625,0.3333333333333333,8.866666666666667,0.26666666666666666,8.228402366863905,0.44497041420118344,0.11836088360869565,-3.7824722757070934
1011,1,15,88,1,0.10365394,0.16310002,12,0,0.554046614,8.625,0.3333333333333333,8.866666666666667,0.26666666666666666,8.21775147928994,0.44497041420118344,0.11627614273913044,-1.6761909733003297
1013,1,15,88,1,0.012649605,0.10079627,14,0,0.554046614,8.625,0.3333333333333333,8.866666666666667,0.26666666666666666,8.215384615384615,0.44497041420118344,0.1189850014347826,-3.779622834612302
1017,1,15,88,1,0.0040358320000000005,0.14864772,3,1,0.554046614,8.625,0.3333333333333333,8.866666666666667,0.26666666666666666,8.228402366863905,0.4437869822485207,0.11690450360869564,-4.922036347748522
1030,1,15,88,1,0.003995244,0.10216234,4,0,0.554046614,8.625,0.3333333333333333,8.866666666666667,0.26666666666666666,8.227218934911242,0.44497041420118344,0.11892560708695651,-4.9321441703032844
1045,1,15,88,1,0.017578586,0.103208,14,0,0.554046614,8.625,0.3333333333333333,8.866666666666667,0.26666666666666666,8.215384615384615,0.44497041420118344,0.11888014360869566,-3.4505673672891324
2005,2,15,88,1,0.003908437,0.1017186,1,0,0.554046614,8.625,0.3333333333333333,8.866666666666667,0.3333333333333333,8.23076923076923,0.3337278106508876,0.11894490013043478,-4.95411127416915
2008,2,15,88,1,0.026812195,0.11027946,11,0,0.554046614,8.625,0.3333333333333333,8.866666666666667,0.3333333333333333,8.218934911242604,0.3337278106508876,0.11857268882608694,-3.028392002669708
2015,2,15,88,1,0.000983837,0.13452799,4,1,0.554046614,8.625,0.3333333333333333,8.866666666666667,0.3333333333333333,8.227218934911242,0.33254437869822484,0.11751840491304347,-6.333543870059802
2016,2,15,88,1,0.049851503,0.10165475,3,1,0.554046614,8.625,0.3333333333333333,8.866666666666667,0.3333333333333333,8.228402366863905,0.33254437869822484,0.11894767621739132,-2.408200177597184
2019,2,15,88,1,0.029382252999999997,0.11222433,13,0,0.554046614,8.625,0.3333333333333333,8.866666666666667,0.3333333333333333,8.216568047337278,0.3337278106508876,0.11848812926086956,-2.9368579713766634
2026,2,15,88,1,0.002998533,0.16247565,13,0,0.554046614,8.625,0.3333333333333333,8.866666666666667,0.3333333333333333,8.216568047337278,0.3337278106508876,0.11630328926086955,-5.219125654933252
2028,2,15,88,1,0.022273994,0.14714705,16,1,0.554046614,8.625,0.3333333333333333,8.866666666666667,0.3333333333333333,8.21301775147929,0.33254437869822484,0.11696975013043477,-3.21382901440336
2040,2,15,88,1,0.00070308,0.14046524,10,0,0.554046614,8.625,0.3333333333333333,8.866666666666667,0.3333333333333333,8.220118343195267,0.3337278106508876,0.11726026360869564,-6.6695334196393095
2048,2,15,88,1,0.000859324,0.12409022,3,0,0.554046614,8.625,0.3333333333333333,8.866666666666667,0.3333333333333333,8.228402366863905,0.3337278106508876,0.117972221,-6.468858069344628
3006,3,15,88,1,0.013788383999999999,0.081089507,20,1,0.554046614,8.625,0.3333333333333333,8.181818181818182,0.3181818181818182,13.46524064171123,0.49732620320855614,0.11984181721739129,-3.69342232543045
3014,3,15,88,1,0.01364983,0.14276002,7,0,0.554046614,8.625,0.3333333333333333,8.181818181818182,0.3181818181818182,13.53475935828877,0.5026737967914439,0.11716049056521739,-3.703521756660909
4002,4,15,88,1,0.006201854000000001,0.14563368,14,0,0.554046614,8.625,0.3333333333333333,8.333333333333334,0.38095238095238093,10.654804270462634,0.0,0.11703554882608695,-4.492400544393994
4010,4,15,88,1,0.001332968,0.10250988,6,0,0.554046614,8.625,0.3333333333333333,8.333333333333334,0.38095238095238093,10.683274021352313,0.0,0.11891049665217392,-6.029840789094948
4012,4,15,88,1,0.016462108,0.11167354,12,0,0.554046614,8.625,0.3333333333333333,8.333333333333334,0.38095238095238093,10.661921708185053,0.0,0.1185120766521739,-3.516187568909215
6018,6,15,88,1,0.005987839,0.13096103,0,0,0.554046614,8.625,0.3333333333333333,9.0,0.34782608695652173,0.0,0.0,0.11767349013043478,-4.527518244913501
1004,1,16,88,1,0.011334721,0.085779198,2,1,0.41827683700000007,8.625,0.3333333333333333,8.866666666666667,0.26666666666666666,8.229585798816569,0.4437869822485207,0.11324436186956523,-3.6082728331523386
1006,1,16,88,1,0.023610392999999997,0.12073579,18,1,0.41827683700000007,8.625,0.3333333333333333,8.866666666666667,0.26666666666666666,8.210650887573964,0.4437869822485207,0.11172451004347828,-2.8744565063334653
1007,1,16,88,1,0.016163404,0.1202434,4,1,0.41827683700000007,8.625,0.3333333333333333,8.866666666666667,0.26666666666666666,8.227218934911242,0.4437869822485207,0.11174591830434784,-3.2533938283064865
1009,1,16,88,1,0.053734360999999994,0.069236911,3,0,0.41827683700000007,8.625,0.3333333333333333,8.866666666666667,0.26666666666666666,8.228402366863905,0.44497041420118344,0.11396359173913044,-2.0520908362498465
1011,1,16,88,1,0.017638589,0.18413297,12,0,0.41827683700000007,8.625,0.3333333333333333,8.866666666666667,0.26666666666666666,8.21775147928994,0.44497041420118344,0.1089681109130435,-3.1660544440643017
1013,1,16,88,1,0.004148179,0.12371378,14,0,0.41827683700000007,8.625,0.3333333333333333,8.866666666666667,0.26666666666666666,8.215384615384615,0.44497041420118344,0.11159503221739131,-4.6134740600184445
1017,1,16,88,1,0.054584413,0.07053678099999999,3,1,0.41827683700000007,8.625,0.3333333333333333,8.866666666666667,0.26666666666666666,8.228402366863905,0.4437869822485207,0.11390707565217392,-2.0363951369772533
1030,1,16,88,1,0.011385669,0.11488451,4,0,0.41827683700000007,8.625,0.3333333333333333,8.866666666666667,0.26666666666666666,8.227218934911242,0.44497041420118344,0.11197891352173914,-3.603788043463913
1045,1,16,88,1,0.005260944,0.10675282,14,0,0.41827683700000007,8.625,0.3333333333333333,8.866666666666667,0.26666666666666666,8.215384615384615,0.44497041420118344,0.11233246526086957,-4.375833024453723
2005,2,16,88,1,0.036730976,0.099486321,1,0,0.41827683700000007,8.625,0.3333333333333333,8.866666666666667,0.3333333333333333,8.23076923076923,0.3337278106508876,0.11264840000000001,-2.4325230710187764
2008,2,16,88,1,0.008233533000000001,0.11588279,11,0,0.41827683700000007,8.625,0.3333333333333333,8.866666666666667,0.3333333333333333,8.218934911242604,0.3337278106508876,0.11193551004347826,-3.927928297097635
2015,2,16,88,1,0.002333618,0.10090647,4,1,0.41827683700000007,8.625,0.3333333333333333,8.866666666666667,0.3333333333333333,8.227218934911242,0.33254437869822484,0.11258665439130436,-5.188723649835743
2016,2,16,88,1,0.025483957999999998,0.1124026,3,1,0.41827683700000007,8.625,0.3333333333333333,8.866666666666667,0.3333333333333333,8.228402366863905,0.33254437869822484,0.11208682265217393,-2.798094346621589
2019,2,16,88,1,0.014559333999999998,0.10815621,13,0,0.41827683700000007,8.625,0.3333333333333333,8.866666666666667,0.3333333333333333,8.216568047337278,0.3337278106508876,0.11227144830434783,-3.35791120281744
2026,2,16,88,1,0.022498077999999998,0.12050475,13,0,0.41827683700000007,8.625,0.3333333333333333,8.866666666666667,0.3333333333333333,8.216568047337278,0.3337278106508876,0.11173455526086959,-2.9227136194420855
2028,2,16,88,1,0.080861449,0.12574677,16,1,0.41827683700000007,8.625,0.3333333333333333,8.866666666666667,0.3333333333333333,8.21301775147929,0.33254437869822484,0.11150664134782609,-1.6434063188679966
2040,2,16,88,1,0.021113033,0.10802952,10,0,0.41827683700000007,8.625,0.3333333333333333,8.866666666666667,0.3333333333333333,8.220118343195267,0.3337278106508876,0.1122769565652174,-2.9862529752587816
2048,2,16,88,1,0.013205223,0.095638331,3,0,0.41827683700000007,8.625,0.3333333333333333,8.866666666666667,0.3333333333333333,8.228402366863905,0.3337278106508876,0.11281570391304349,-3.4555310696324515
3006,3,16,88,1,0.006073672,0.10654536,20,1,0.41827683700000007,8.625,0.3333333333333333,8.181818181818182,0.3181818181818182,13.46524064171123,0.49732620320855614,0.11234148526086957,-4.232180138274628
3014,3,16,88,1,0.039849342,0.12233893,7,0,0.41827683700000007,8.625,0.3333333333333333,8.181818181818182,0.3181818181818182,13.53475935828877,0.5026737967914439,0.11165480830434783,-2.3510376096013497
4002,4,16,88,1,0.007602843000000001,0.17244749,14,0,0.41827683700000007,8.625,0.3333333333333333,8.333333333333334,0.38095238095238093,10.654804270462634,0.0,0.10947617526086957,-4.007621246491984
4010,4,16,88,1,0.019185,0.079665172,6,0,0.41827683700000007,8.625,0.3333333333333333,8.333333333333334,0.38095238095238093,10.683274021352313,0.0,0.11351018908695654,-3.082014779082636
4012,4,16,88,1,0.02568055,0.09790650699999999,12,0,0.41827683700000007,8.625,0.3333333333333333,8.333333333333334,0.38095238095238093,10.661921708185053,0.0,0.11271708756521741,-2.790409606743659
6018,6,16,88,1,0.060451881,0.12872614,0,0,0.41827683700000007,8.625,0.3333333333333333,9.0,0.34782608695652173,0.0,0.0,0.11137710352173914,-1.934295809579552
1004,1,18,88,1,0.007596026999999999,0.08126601,2,1,0.43424669800000004,8.625,0.3333333333333333,8.866666666666667,0.26666666666666666,8.229585798816569,0.4437869822485207,0.12239578086956522,-4.045987453731417
1006,1,18,88,1,0.025726171000000003,0.11504885,18,1,0.43424669800000004,8.625,0.3333333333333333,8.866666666666667,0.26666666666666666,8.210650887573964,0.4437869822485207,0.12092696173913044,-2.826104000571141
1007,1,18,88,1,0.040573097,0.089023611,4,1,0.43424669800000004,8.625,0.3333333333333333,8.866666666666667,0.26666666666666666,8.227218934911242,0.4437869822485207,0.12205849386956523,-2.370507589677717
1009,1,18,88,1,0.005742861,0.10922361,3,0,0.43424669800000004,8.625,0.3333333333333333,8.866666666666667,0.26666666666666666,8.228402366863905,0.44497041420118344,0.12118023304347827,-4.325655282966282
1011,1,18,88,1,0.21300714,0.15289617,12,0,0.43424669800000004,8.625,0.3333333333333333,8.866666666666667,0.26666666666666666,8.21775147928994,0.44497041420118344,0.11928142608695654,-0.7122871149031437
1013,1,18,88,1,0.010266678000000001,0.12071620000000001,14,0,0.43424669800000004,8.625,0.3333333333333333,8.866666666666667,0.26666666666666666,8.215384615384615,0.44497041420118344,0.12068055521739131,-3.7447092959705945
1017,1,18,88,1,0.0034403190000000003,0.13071559,3,1,0.43424669800000004,8.625,0.3333333333333333,8.866666666666667,0.26666666666666666,8.228402366863905,0.4437869822485207,0.12024579913043479,-4.838048601533461
1030,1,18,88,1,0.02050497,0.12730691,4,0,0.43424669800000004,8.625,0.3333333333333333,8.866666666666667,0.26666666666666666,8.227218934911242,0.44497041420118344,0.12039400260869565,-3.0529455053923473
1045,1,18,88,1,0.0049093999999999995,0.14326212,14,0,0.43424669800000004,8.625,0.3333333333333333,8.866666666666667,0.26666666666666666,8.215384615384615,0.44497041420118344,0.11970029782608696,-4.4824610664307265
2005,2,18,88,1,0.00911673,0.12063297,1,0,0.43424669800000004,8.625,0.3333333333333333,8.866666666666667,0.3333333333333333,8.23076923076923,0.3337278106508876,0.1206841739130435,-3.863501614018212
2008,2,18,88,1,0.019710573000000002,0.11943184,11,0,0.43424669800000004,8.625,0.3333333333333333,8.866666666666667,0.3333333333333333,8.218934911242604,0.3337278106508876,0.12073639695652175,-3.092457608898158
2015,2,18,88,1,0.010097698,0.10441518,4,1,0.43424669800000004,8.625,0.3333333333333333,8.866666666666667,0.3333333333333333,8.227218934911242,0.33254437869822484,0.12138929521739131,-3.7613053241002654
2016,2,18,88,1,0.016610716,0.11684787,3,1,0.43424669800000004,8.625,0.3333333333333333,8.866666666666667,0.3333333333333333,8.228402366863905,0.33254437869822484,0.12084874347826088,-3.263564771919054
2019,2,18,88,1,0.012652455,0.11813949,13,0,0.43424669800000004,8.625,0.3333333333333333,8.866666666666667,0.3333333333333333,8.216568047337278,0.3337278106508876,0.12079258608695653,-3.535761533687103
2026,2,18,88,1,0.007358158,0.14059677,13,0,0.43424669800000004,8.625,0.3333333333333333,8.866666666666667,0.3333333333333333,8.216568047337278,0.3337278106508876,0.11981618260869566,-4.077803171499053
2028,2,18,88,1,0.00899329,0.16105927,16,1,0.43424669800000004,8.625,0.3333333333333333,8.866666666666667,0.3333333333333333,8.21301775147929,0.33254437869822484,0.11892650869565217,-3.8771340574616056
2040,2,18,88,1,0.030541252999999997,0.091017158,10,0,0.43424669800000004,8.625,0.3333333333333333,8.866666666666667,0.3333333333333333,8.220118343195267,0.3337278106508876,0.12197181791304348,-2.654534474068864
2048,2,18,88,1,0.03003764,0.07617887,3,0,0.43424669800000004,8.625,0.3333333333333333,8.866666666666667,0.3333333333333333,8.228402366863905,0.3337278106508876,0.12261696086956522,-2.6711615392851673
3006,3,18,88,1,0.019719872,0.11439566,20,1,0.43424669800000004,8.625,0.3333333333333333,8.181818181818182,0.3181818181818182,13.46524064171123,0.49732620320855614,0.12095536130434784,-3.0919859428962964
3014,3,18,88,1,0.005138511,0.15973494,7,0,0.43424669800000004,8.625,0.3333333333333333,8.181818181818182,0.3181818181818182,13.53475935828877,0.5026737967914439,0.11898408826086958,-4.43684945239427
4002,4,18,88,1,0.005264294,0.15279,14,0,0.43424669800000004,8.625,0.3333333333333333,8.333333333333334,0.38095238095238093,10.654804270462634,0.0,0.11928604217391305,-4.412665757650276
4010,4,18,88,1,0.013858868,0.084410661,6,0,0.43424669800000004,8.625,0.3333333333333333,8.333333333333334,0.38095238095238093,10.683274021352313,0.0,0.12225905691304348,-3.4446874846329183
4012,4,18,88,1,0.009017470999999999,0.11371816,12,0,0.43424669800000004,8.625,0.3333333333333333,8.333333333333334,0.38095238095238093,10.661921708185053,0.0,0.12098481782608697,-3.8744488833560724
6018,6,18,88,1,0.03586911,0.15354106,0,0,0.43424669800000004,8.625,0.3333333333333333,9.0,0.34782608695652173,0.0,0.0,0.11925338739130434,-2.4937363217615984
1004,1,20,88,1,0.002021734,0.10362674,2,1,0.484515355,8.625,0.3333333333333333,8.866666666666667,0.26666666666666666,8.229585798816569,0.4437869822485207,0.12387384573913046,-5.479193564268553
1006,1,20,88,1,0.090686863,0.1267415,18,1,0.484515355,8.625,0.3333333333333333,8.866666666666667,0.26666666666666666,8.210650887573964,0.4437869822485207,0.12286885617391308,-1.6757366167966439
1007,1,20,88,1,0.082099268,0.08768585,4,1,0.484515355,8.625,0.3333333333333333,8.866666666666667,0.26666666666666666,8.227218934911242,0.4437869822485207,0.12456692791304351,-1.7752200228326014
1009,1,20,88,1,0.00291527,0.090236724,3,0,0.484515355,8.625,0.3333333333333333,8.866666666666667,0.26666666666666666,8.228402366863905,0.44497041420118344,0.12445602034782613,-5.1131866834252255
1011,1,20,88,1,0.014817955,0.14362503,12,0,0.484515355,8.625,0.3333333333333333,8.866666666666667,0.26666666666666666,8.21775147928994,0.44497041420118344,0.12213478965217395,-3.4873095021523097
1013,1,20,88,1,0.00944638,0.11887563,14,0,0.484515355,8.625,0.3333333333333333,8.866666666666667,0.26666666666666666,8.215384615384615,0.44497041420118344,0.12321085052173918,-3.937517523962092
1017,1,20,88,1,0.0058639880000000005,0.12986874,3,1,0.484515355,8.625,0.3333333333333333,8.866666666666667,0.26666666666666666,8.228402366863905,0.4437869822485207,0.12273288921739134,-4.4143192050975495
1030,1,20,88,1,0.016198759,0.08804997199999999,4,0,0.484515355,8.625,0.3333333333333333,8.866666666666667,0.26666666666666666,8.227218934911242,0.44497041420118344,0.12455109652173917,-3.3982144889293266
1045,1,20,88,1,0.025109271000000002,0.10427012,14,0,0.484515355,8.625,0.3333333333333333,8.866666666666667,0.26666666666666666,8.215384615384615,0.44497041420118344,0.12384587269565221,-2.9599119828051004
2005,2,20,88,1,0.006680524,0.13023822,1,0,0.484515355,8.625,0.3333333333333333,8.866666666666667,0.3333333333333333,8.23076923076923,0.3337278106508876,0.12271682486956526,-4.283952695709259
2008,2,20,88,1,0.014345856,0.096810416,11,0,0.484515355,8.625,0.3333333333333333,8.866666666666667,0.3333333333333333,8.218934911242604,0.3337278106508876,0.12417020765217396,-3.5196880032823747
2015,2,20,88,1,0.001223787,0.11717756,4,1,0.484515355,8.625,0.3333333333333333,8.866666666666667,0.3333333333333333,8.227218934911242,0.33254437869822484,0.12328467965217395,-5.981198973955963
2016,2,20,88,1,0.012874005,0.12948709,3,1,0.484515355,8.625,0.3333333333333333,8.866666666666667,0.3333333333333333,8.228402366863905,0.33254437869822484,0.12274948269565221,-3.627938961285057
2019,2,20,88,1,0.007446834,0.14472968,13,0,0.484515355,8.625,0.3333333333333333,8.866666666666667,0.3333333333333333,8.216568047337278,0.3337278106508876,0.12208676139130438,-4.1753601476704
2026,2,20,88,1,0.051635819000000006,0.11010033,13,0,0.484515355,8.625,0.3333333333333333,8.866666666666667,0.3333333333333333,8.216568047337278,0.3337278106508876,0.12359238530434787,-2.2389335249631417
2028,2,20,88,1,0.008587319,0.21560512,16,1,0.484515355,8.625,0.3333333333333333,8.866666666666667,0.3333333333333333,8.21301775147929,0.33254437869822484,0.11900522052173916,-4.03286254311576
2040,2,20,88,1,0.001211538,0.12189481,10,0,0.484515355,8.625,0.3333333333333333,8.866666666666667,0.3333333333333333,8.220118343195267,0.3337278106508876,0.12307958182608698,-5.991258496437434
2048,2,20,88,1,0.00640967,0.13047747,3,0,0.484515355,8.625,0.3333333333333333,8.866666666666667,0.3333333333333333,8.228402366863905,0.3337278106508876,0.1227064226956522,-4.325341335747036
3006,3,20,88,1,0.012176163,0.14272545,20,1,0.484515355,8.625,0.3333333333333333,8.181818181818182,0.3181818181818182,13.46524064171123,0.49732620320855614,0.12217390182608699,-3.683668935274559
3014,3,20,88,1,0.036705348,0.13310305,7,0,0.484515355,8.625,0.3333333333333333,8.181818181818182,0.3181818181818182,13.53475935828877,0.5026737967914439,0.1225922670434783,-2.5802266567801455
4002,4,20,88,1,0.08957136800000001,0.11231069,14,0,0.484515355,8.625,0.3333333333333333,8.333333333333334,0.38095238095238093,10.654804270462634,0.0,0.1234962826956522,-1.6881134079537514
4010,4,20,88,1,0.006888386999999999,0.10327599,6,0,0.484515355,8.625,0.3333333333333333,8.333333333333334,0.38095238095238093,10.683274021352313,0.0,0.12388909573913046,-4.253312173078966
4012,4,20,88,1,0.004227313,0.12174410000000001,12,0,0.484515355,8.625,0.3333333333333333,8.333333333333334,0.38095238095238093,10.661921708185053,0.0,0.12308613443478265,-4.741582556663806
6018,6,20,88,1,0.006341226,0.15006491,0,0,0.484515355,8.625,0.3333333333333333,9.0,0.34782608695652173,0.0,0.0,0.12185479486956524,-4.336076998146241
1004,1,23,88,1,0.00109738,0.09418267699999999,2,1,0.425606629,8.625,0.3333333333333333,8.866666666666667,0.26666666666666666,8.229585798816569,0.4437869822485207,0.11789635256521737,-5.960589992982574
1006,1,23,88,1,0.035670579,0.11896282,18,1,0.425606629,8.625,0.3333333333333333,8.866666666666667,0.26666666666666666,8.210650887573964,0.4437869822485207,0.11681895504347824,-2.479189282197131
1007,1,23,88,1,0.045565855,0.093158252,4,1,0.425606629,8.625,0.3333333333333333,8.866666666666667,0.26666666666666666,8.227218934911242,0.4437869822485207,0.11794089278260868,-2.2343568713894872
1009,1,23,88,1,0.006319562,0.1080883,3,0,0.425606629,8.625,0.3333333333333333,8.866666666666667,0.26666666666666666,8.228402366863905,0.44497041420118344,0.11729176026086954,-4.209865611604351
1011,1,23,88,1,0.048571645,0.13638599999999998,12,0,0.425606629,8.625,0.3333333333333333,8.866666666666667,0.26666666666666666,8.21775147928994,0.44497041420118344,0.11606142547826086,-2.170475589136711
1013,1,23,88,1,0.008909763000000001,0.11216881,14,0,0.425606629,8.625,0.3333333333333333,8.866666666666667,0.26666666666666666,8.215384615384615,0.44497041420118344,0.11711434678260868,-3.8663678717616796
1017,1,23,88,1,0.041464213,0.09793363,3,1,0.425606629,8.625,0.3333333333333333,8.866666666666667,0.26666666666666666,8.228402366863905,0.4437869822485207,0.11773326765217389,-2.3286847957035177
1030,1,23,88,1,0.014389908,0.10835536,4,0,0.425606629,8.625,0.3333333333333333,8.866666666666667,0.26666666666666666,8.227218934911242,0.44497041420118344,0.11728014895652172,-3.386988386013892
1045,1,23,88,1,0.004306768,0.13986496,14,0,0.425606629,8.625,0.3333333333333333,8.866666666666667,0.26666666666666666,8.215384615384615,0.44497041420118344,0.11591016634782605,-4.593327774742731
2005,2,23,88,1,0.013808533999999999,0.12409111,1,0,0.425606629,8.625,0.3333333333333333,8.866666666666667,0.3333333333333333,8.23076923076923,0.3337278106508876,0.11659598591304345,-3.42822870673784
2008,2,23,88,1,0.018643191,0.11145111,11,0,0.425606629,8.625,0.3333333333333333,8.866666666666667,0.3333333333333333,8.218934911242604,0.3337278106508876,0.11714555113043476,-3.1280345279709656
2015,2,23,88,1,0.003650299,0.10643542,4,1,0.425606629,8.625,0.3333333333333333,8.866666666666667,0.3333333333333333,8.227218934911242,0.33254437869822484,0.11736362460869564,-4.758706431516491
2016,2,23,88,1,0.033505123,0.10156419,3,1,0.425606629,8.625,0.3333333333333333,8.866666666666667,0.3333333333333333,8.228402366863905,0.33254437869822484,0.11757541721739129,-2.541817161051768
2019,2,23,88,1,0.08555627199999999,0.092593805,13,0,0.425606629,8.625,0.3333333333333333,8.866666666666667,0.3333333333333333,8.216568047337278,0.3337278106508876,0.11796543395652172,-1.6043412020616081
2026,2,23,88,1,0.015709069,0.14042234,13,0,0.425606629,8.625,0.3333333333333333,8.866666666666667,0.3333333333333333,8.216568047337278,0.3337278106508876,0.11588593243478258,-3.2992773246693443
2028,2,23,88,1,0.042302180999999994,0.18784601,16,1,0.425606629,8.625,0.3333333333333333,8.866666666666667,0.3333333333333333,8.21301775147929,0.33254437869822484,0.11382403373913041,-2.308676868557296
2040,2,23,88,1,0.0031885729999999997,0.12821419,10,0,0.425606629,8.625,0.3333333333333333,8.866666666666667,0.3333333333333333,8.220118343195267,0.3337278106508876,0.11641672156521737,-4.893942032274813
2048,2,23,88,1,0.003459567,0.11301356,3,0,0.425606629,8.625,0.3333333333333333,8.866666666666667,0.3333333333333333,8.228402366863905,0.3337278106508876,0.1170776185217391,-4.812372076834294
3006,3,23,88,1,0.037181865,0.10784396,20,1,0.425606629,8.625,0.3333333333333333,8.181818181818182,0.3181818181818182,13.46524064171123,0.49732620320855614,0.11730238373913042,-2.4376943711516876
3014,3,23,88,1,0.060415477,0.10691161,7,0,0.425606629,8.625,0.3333333333333333,8.181818181818182,0.3181818181818182,13.53475935828877,0.5026737967914439,0.11734292069565215,-1.9522701997257093
4002,4,23,88,1,0.008221528,0.14478275,14,0,0.425606629,8.625,0.3333333333333333,8.333333333333334,0.38095238095238093,10.654804270462634,0.0,0.11569634939130433,-3.946759433693131
4010,4,23,88,1,0.006405081,0.10104931,6,0,0.425606629,8.625,0.3333333333333333,8.333333333333334,0.38095238095238093,10.683274021352313,0.0,0.1175978033043478,-4.196423931925273
4012,4,23,88,1,0.0044698820000000005,0.087707262,12,0,0.425606629,8.625,0.3333333333333333,8.333333333333334,0.38095238095238093,10.661921708185053,0.0,0.11817789234782607,-4.556153503497282
6018,6,23,88,1,0.031581056,0.14277135,0,0,0.425606629,8.625,0.3333333333333333,9.0,0.34782608695652173,0.0,0.0,0.11578380156521738,-2.6009580664102305
1004,1,24,88,1,0.003320397,0.061990477999999995,2,1,0.654333206,8.625,0.3333333333333333,8.866666666666667,0.26666666666666666,8.229585798816569,0.4437869822485207,0.1242078672608696,-5.283532356915497
1006,1,24,88,1,0.007715818,0.13329328,18,1,0.654333206,8.625,0.3333333333333333,8.866666666666667,0.26666666666666666,8.210650887573964,0.4437869822485207,0.12110774543478263,-4.440344203593893
1007,1,24,88,1,0.017360188999999998,0.12428928,4,1,0.654333206,8.625,0.3333333333333333,8.866666666666667,0.26666666666666666,8.227218934911242,0.4437869822485207,0.12149922369565219,-3.6294371147385167
1009,1,24,88,1,0.008942285,0.06529549700000001,3,0,0.654333206,8.625,0.3333333333333333,8.866666666666667,0.26666666666666666,8.228402366863905,0.44497041420118344,0.12406417078260872,-4.292825561639931
1011,1,24,88,1,0.01263265,0.18317793,12,0,0.654333206,8.625,0.3333333333333333,8.866666666666667,0.26666666666666666,8.21775147928994,0.44497041420118344,0.11893884760869568,-3.947331978760624
1013,1,24,88,1,0.010751136000000001,0.11710813,14,0,0.654333206,8.625,0.3333333333333333,8.866666666666667,0.26666666666666666,8.215384615384615,0.44497041420118344,0.12181144760869567,-4.108605287599103
1017,1,24,88,1,0.017378462,0.13422592,3,1,0.654333206,8.625,0.3333333333333333,8.866666666666667,0.26666666666666666,8.228402366863905,0.4437869822485207,0.12106719586956524,-3.6283850876068167
1030,1,24,88,1,0.004858632,0.11058925,4,0,0.654333206,8.625,0.3333333333333333,8.866666666666667,0.26666666666666666,8.227218934911242,0.44497041420118344,0.12209487717391307,-4.9028597942006575
1045,1,24,88,1,0.007341513000000001,0.09392023099999999,14,0,0.654333206,8.625,0.3333333333333333,8.866666666666667,0.26666666666666666,8.215384615384615,0.44497041420118344,0.12281961713043481,-4.490071758833648
2005,2,24,88,1,0.003960157,0.11553296,1,0,0.654333206,8.625,0.3333333333333333,8.866666666666667,0.3333333333333333,8.23076923076923,0.3337278106508876,0.12187993326086959,-5.107333040063096
2008,2,24,88,1,0.051153289000000005,0.11424221,11,0,0.654333206,8.625,0.3333333333333333,8.866666666666667,0.3333333333333333,8.218934911242604,0.3337278106508876,0.12193605282608698,-2.5487899196025516
2015,2,24,88,1,0.006620698,0.11191637,4,1,0.654333206,8.625,0.3333333333333333,8.866666666666667,0.3333333333333333,8.227218934911242,0.33254437869822484,0.12203717630434785,-4.593415908551051
2016,2,24,88,1,0.05139272,0.12056437,3,1,0.654333206,8.625,0.3333333333333333,8.866666666666667,0.3333333333333333,8.228402366863905,0.33254437869822484,0.12166117630434785,-2.544120182819433
2019,2,24,88,1,0.002926665,0.13311288,13,0,0.654333206,8.625,0.3333333333333333,8.866666666666667,0.3333333333333333,8.216568047337278,0.3337278106508876,0.1211155889130435,-5.409753161505559
2026,2,24,88,1,0.005359666,0.1534336,13,0,0.654333206,8.625,0.3333333333333333,8.866666666666667,0.3333333333333333,8.216568047337278,0.3337278106508876,0.1202320793478261,-4.804715051299919
2028,2,24,88,1,0.005723061999999999,0.20933146,16,1,0.654333206,8.625,0.3333333333333333,8.866666666666667,0.3333333333333333,8.21301775147929,0.33254437869822484,0.11780173760869568,-4.739112734161003
2040,2,24,88,1,0.00866309,0.10276829999999999,10,0,0.654333206,8.625,0.3333333333333333,8.866666666666667,0.3333333333333333,8.220118343195267,0.3337278106508876,0.12243491847826089,-4.324545239143458
